"","goal","usd_goal_real","title_length","title_punc","title_caps_ratio","currency_is_usd","country_is_us","launched_epoch","open_epoch","Art","Comics","Crafts","Dance","Design","Fashion","Film & Video","Food","Games","Journalism","Music","Photography","Publishing","Technology","Theater","target"
"46488",35000,38157.12,19,0,0.0526315789473684,0,0,1446667603,2541197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"46489",35000,35000,52,0,0.134615384615385,1,1,1425628473,2495127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"46490",4000,3510.62,18,1,0.117647058823529,0,0,1413839064,3401736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"46491",2250,2250,34,2,0.125,1,1,1501643948,2511652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"46492",250,188.98,20,1,0.105263157894737,0,0,1476186236,839764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46495",8000,8000,29,0,0.103448275862069,1,1,1370490259,3114941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"46496",7500,7500,30,2,0.142857142857143,1,1,1496346520,2106680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"46497",1500,1500,26,0,0.153846153846154,1,1,1382683433,2157367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"46498",1e+05,1e+05,45,3,0.119047619047619,1,1,1483861152,2586048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"46499",35,35,13,0,0.153846153846154,1,1,1408765875,2509725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"46500",6000,4607.23,46,1,0.111111111111111,0,0,1484851585,2546015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"46501",200,200,26,2,0.208333333333333,1,1,1299383941,5187659,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"46502",10000,10000,29,0,0.206896551724138,1,1,1506739018,2514182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"46503",9000,9000,54,4,0.16,1,1,1328940824,2504776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"46504",15000,15000,43,1,0.119047619047619,1,1,1476769912,2851688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"46505",8000,8000,28,0,0.214285714285714,1,1,1506671702,2581498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46506",19000,19000,52,1,0.156862745098039,1,1,1383097531,5026469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"46507",30000,30000,45,2,0.162790697674419,1,1,1509562807,4445993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"46508",7000,7000,41,3,0.236842105263158,1,1,1318118887,2958713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"46509",12420,12420,57,1,0.107142857142857,1,1,1475813137,2771663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"46510",1500,1500,38,1,0.27027027027027,1,1,1347444359,2573641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46511",34000,34000,20,0,0.05,1,1,1490175231,2575569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46512",3000,5096.41,42,2,0.225,0,0,1403305964,2526436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"46513",7000,7000,43,1,0.142857142857143,1,1,1351167705,2569095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"46514",42000,42000,56,2,0.203703703703704,1,1,1362461718,2676282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"46515",2000,1741.86,23,0,0.130434782608696,0,0,1410282601,2288999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"46516",3500,3500,42,5,0.108108108108108,1,1,1345090981,1125419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"46517",3520,3520,42,1,0.121951219512195,1,1,1422331086,2512914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"46518",1803,1803,13,0,0.153846153846154,1,1,1293968141,2571859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
